15328479	MATCH	21	1	237
15328480	MATCH	28	1	820
15328481	MATCH	87	1	1494
15328482	MATCH	29	1	410
15328483	MATCH	50	2	694
15328484	MATCH	72	2	1809
15328485	MATCH	100	1	6067
15328486	MATCH	16	1	488
15328487	MATCH	21	1	324
15328488	MATCH	16	1	778
15328489	MATCH	61	1	875
15328490	MATCH	11	1	208
15328491	MATCH	11	1	234
15328492	MATCH	39	2	428
15328493	MATCH	16	1	294
15328494	MATCH	39	2	428
15328495	MATCH	31	1	468
15328496	MATCH	71	1	599
15328497	MATCH	21	2	366
15328498	MATCH	26	1	561
15328499	MATCH	41	1	1495
15328500	MATCH	11	1	250
15328501	otherconfig	100	1	2083
15328502	MATCH	12	1	610
15328503	MATCH	20	2	783
15328504	MATCH	10	2	227
15328505	MATCH	12	2	542
15328506	MATCH	21	1	362
15328507	MATCH	16	1	323
15328508	MATCH	12	2	330
15328509	MATCH	11	1	358
15328510	MATCH	11	1	208
15328511	MATCH	67	1	843
15328512	MATCH	33	1	443
15328513	MATCH	51	1	703
15328514	MATCH	30	1	390
15328515	MATCH	62	1	637
15328516	MATCH	43	1	593
15328517	MATCH	37	1	477
15328518	MATCH	17	1	329
15328519	MATCH	17	1	329
15328520	MATCH	55	1	800
15328521	MATCH	67	1	843
15328522	MATCH	49	1	554
15328523	MATCH	27	1	409
15328524	MATCH	17	1	329
15328525	otherconfig	18	1	668
15328526	MATCH	10	1	218
15328527	MATCH	13	1	523
15328528	MATCH	10	1	275
15328529	MATCH	100	2	2387
15328530	MATCH	60	1	3599
15328531	MATCH	30	2	1422
15328532	MATCH	56	1	3698
15328533	MATCH	25	2	1417
15328534	MATCH	47	2	1761
15328535	MATCH	81	1	4191
15328536	MATCH	91	1	5055
15328537	MATCH	24	1	1171
15328538	MATCH	24	2	976
15328539	MATCH	63	1	1943
15328540	MATCH	37	1	1421
15328541	MATCH	56	2	2196
15328542	MATCH	21	2	802
15328543	MATCH	70	2	2772
15328544	MATCH	11	2	762
15328545	MATCH	100	2	4889
15328546	MATCH	100	2	201
15328547	MATCH	11	2	573
15328548	MATCH	11	2	560
15328549	MATCH	12	2	424
15328550	MATCH	10	2	642
15328551	MATCH	19	2	882
15328552	MATCH	100	2	4257
15328553	MATCH	28	1	819
15328554	MATCH	11	1	459
15328555	MATCH	43	1	485
15328556	MATCH	19	1	198
15328557	MATCH	67	2	1595
15328558	MATCH	29	1	410
15328559	MATCH	100	2	6066
15328560	MATCH	36	1	734
15328561	MATCH	61	2	1199
15328562	MATCH	58	1	1061
15328563	MATCH	0	2	3
15328564	MATCH	0	2	3
15328565	MATCH	0	2	3
15328566	MATCH	0	2	3
15328567	MATCH	0	2	3
15328568	MATCH	0	2	3
15328569	MATCH	0	2	3
15328570	MATCH	0	2	3
15328571	MATCH	0	2	3
15328572	MATCH	0	2	3
15328573	MATCH	17	1	232
15328574	MATCH	0	2	3
15328575	MATCH	16	1	731
15328576	MATCH	38	2	450
15328577	MATCH	11	1	235
15328578	MATCH	46	2	684
15328579	MATCH	44	2	699
15328580	MATCH	13	1	500
15328581	MATCH	100	1	3482
15328582	MATCH	17	1	223
15328583	MATCH	17	1	761
15328584	MATCH	17	1	121
15328585	MATCH	25	1	377
15328586	MATCH	21	1	291
15328587	MATCH	0	2	3
15328588	MATCH	0	2	3
15328589	MATCH	0	2	3
15328590	MATCH	21	1	686
15328591	MATCH	0	2	3
15328592	MATCH	0	2	3
15328593	MATCH	0	2	3
15328594	MATCH	0	2	3
15328595	MATCH	0	2	3
15328596	MATCH	0	2	3
15328597	MATCH	48	2	454
15328598	MATCH	0	2	3
15328599	MATCH	0	2	3
15328600	MATCH	0	2	3
15328601	MATCH	21	1	220
15328602	MATCH	0	2	3
15328603	MATCH	48	2	454
15328604	MATCH	35	2	534
15328605	MATCH	25	1	344
15328606	otherconfig	53	2	2362
15328607	MATCH	28	1	819
15328608	MATCH	40	1	639
15328609	MATCH	10	1	418
15328610	MATCH	24	1	373
15328611	MATCH	29	1	424
15328612	MATCH	67	2	1618
15328613	MATCH	100	2	6029
15328614	MATCH	68	1	1051
